state,date,PM2.5
Karnataka,2018-11-11,55.59625
Karnataka,2018-11-12,63.65875
Karnataka,2018-11-13,71.15625
Karnataka,2018-11-14,77.5275
Karnataka,2018-11-15,59.33125
Karnataka,2018-11-16,25.098750000000003
Karnataka,2018-11-17,50.6775
Karnataka,2018-11-18,43.96714285714285
Karnataka,2018-11-19,23.85625
Karnataka,2018-11-20,25.848750000000003
Karnataka,2018-11-21,32.63875
Karnataka,2018-11-22,17.75857142857143
Karnataka,2018-11-23,24.694285714285716
Karnataka,2018-11-24,113.94000000000001
Karnataka,2018-11-25,61.345
Karnataka,2018-11-26,75.83142857142857
Karnataka,2018-11-27,54.725
Karnataka,2018-11-28,58.972857142857144
Karnataka,2018-11-29,41.11714285714286
Karnataka,2018-11-30,42.271428571428565
Karnataka,2018-12-01,40.66857142857143
Karnataka,2018-12-02,29.2
Karnataka,2018-12-03,35.25142857142857
Karnataka,2018-12-04,26.74142857142857
Karnataka,2018-12-05,47.769999999999996
Karnataka,2018-12-06,30.198571428571427
Karnataka,2018-12-07,38.269999999999996
Karnataka,2018-12-08,60.94714285714286
Karnataka,2018-12-09,65.27428571428571
Karnataka,2018-12-10,75.89999999999999
Karnataka,2018-12-11,88.98
Karnataka,2018-12-12,79.08857142857143
Karnataka,2018-12-13,67.42571428571429
Karnataka,2018-12-14,48.44714285714286
Karnataka,2018-12-15,47.62571428571429
Karnataka,2018-12-16,64.42285714285714
Karnataka,2018-12-17,86.94142857142857
Karnataka,2018-12-18,98.94142857142857
Karnataka,2018-12-19,61.84142857142857
Karnataka,2018-12-20,45.72571428571428
Karnataka,2018-12-21,53.28
Karnataka,2018-12-22,42.57125
Karnataka,2018-12-23,37.3375
Karnataka,2018-12-24,43.5675
Karnataka,2018-12-25,57.88875
Karnataka,2018-12-26,59.38375
Karnataka,2018-12-27,57.2825
Karnataka,2018-12-28,68.37125
Karnataka,2018-12-29,65.22
Karnataka,2018-12-30,64.28857142857143
Karnataka,2018-12-31,63.6075
Karnataka,2019-01-01,61.505
Karnataka,2019-01-02,45.28375
Karnataka,2019-01-03,50.2
Karnataka,2019-01-04,51.41875
Karnataka,2019-01-05,47.21714285714285
Karnataka,2019-01-06,56.79571428571428
Karnataka,2019-01-07,58.31285714285714
Karnataka,2019-01-08,60.034285714285716
Karnataka,2019-01-09,62.60428571428571
Karnataka,2019-01-10,62.97857142857142
Karnataka,2019-01-11,56.3275
Karnataka,2019-01-12,70.50285714285714
Karnataka,2019-01-13,54.09571428571429
Karnataka,2019-01-14,57.98375
Karnataka,2019-01-15,47.13375
Karnataka,2019-01-16,62.33
Karnataka,2019-01-17,66.08875
Karnataka,2019-01-18,72.735
Karnataka,2019-01-19,58.82625
Karnataka,2019-01-20,42.32625
Karnataka,2019-01-21,52.1
Karnataka,2019-01-22,72.50375
Karnataka,2019-01-23,60.78875
Karnataka,2019-01-24,50.65875
Karnataka,2019-01-25,35.76
Karnataka,2019-01-26,51.365
Karnataka,2019-01-27,40.5625
Karnataka,2019-01-28,38.4825
Karnataka,2019-01-29,29.06375
Karnataka,2019-01-30,65.52625
Karnataka,2019-01-31,46.55
Karnataka,2019-02-01,49.56375
Karnataka,2019-02-02,45.31625
Karnataka,2019-02-03,39.49625
Karnataka,2019-02-04,32.9075
Karnataka,2019-02-05,37.77375
Karnataka,2019-02-06,60.085
Karnataka,2019-02-07,51.88
Karnataka,2019-02-08,54.75875
Karnataka,2019-02-09,69.49625
Karnataka,2019-02-10,49.5
Karnataka,2019-02-11,41.65428571428571
Karnataka,2019-02-12,49.32285714285714
Karnataka,2019-02-13,46.95428571428572
Karnataka,2019-02-14,39.45166666666667
Karnataka,2019-02-15,36.11142857142857
Karnataka,2019-02-16,42.705714285714286
Karnataka,2019-02-17,49.19833333333333
Karnataka,2019-02-18,41.85
Karnataka,2019-02-19,44.279999999999994
Karnataka,2019-02-20,31.48857142857143
Karnataka,2019-02-21,36.47714285714286
Karnataka,2019-02-22,39.075714285714284
Karnataka,2019-02-23,49.529999999999994
Karnataka,2019-02-24,47.35
Karnataka,2019-02-25,39.23142857142857
Karnataka,2019-02-26,51.92285714285714
Karnataka,2019-02-27,45.49
Karnataka,2019-02-28,53.28375
Karnataka,2019-03-01,57.3275
Karnataka,2019-03-02,40.9275
Karnataka,2019-03-03,39.08125
Karnataka,2019-03-04,43.115
Karnataka,2019-03-05,49.86875
Karnataka,2019-03-06,53.94875
Karnataka,2019-03-07,66.0625
Karnataka,2019-03-08,69.66125
Karnataka,2019-03-09,51.08875
Karnataka,2019-03-10,39.19
Karnataka,2019-03-11,34.18375
Karnataka,2019-03-12,46.213750000000005
Karnataka,2019-03-13,50.02625
Karnataka,2019-03-14,43.1775
Karnataka,2019-03-15,42.2275
Karnataka,2019-03-16,43.894999999999996
Karnataka,2019-03-17,45.60125
Karnataka,2019-03-18,43.265
Karnataka,2019-03-19,39.24875
Karnataka,2019-03-20,39.79714285714285
Karnataka,2019-03-21,58.74875
Karnataka,2019-03-22,44.730000000000004
Karnataka,2019-03-23,51.59625
Karnataka,2019-03-24,46.45625
Karnataka,2019-03-25,45.75
Karnataka,2019-03-26,51.49625
Karnataka,2019-03-27,56.515
Karnataka,2019-03-28,61.7525
Karnataka,2019-03-29,58.3725
Karnataka,2019-03-30,56.17875
Karnataka,2019-03-31,54.65
Karnataka,2019-04-01,52.93
Karnataka,2019-04-02,55.61857142857143
Karnataka,2019-04-03,54.355714285714285
Karnataka,2019-04-04,58.151428571428575
Karnataka,2019-04-05,46.542857142857144
Karnataka,2019-04-06,46.80571428571428
Karnataka,2019-04-07,51.4
Karnataka,2019-04-08,49.36000000000001
Karnataka,2019-04-09,44.636250000000004
Karnataka,2019-04-10,52.6975
Karnataka,2019-04-11,48.948750000000004
Karnataka,2019-04-12,49.8025
Karnataka,2019-04-13,46.855
Karnataka,2019-04-14,41.3625
Karnataka,2019-04-15,51.19125
Karnataka,2019-04-16,40.54375
Karnataka,2019-04-17,55.24625
Karnataka,2019-04-18,67.16125
Karnataka,2019-04-19,95.8675
Karnataka,2019-04-20,29.747142857142858
Karnataka,2019-04-21,25.184285714285714
Karnataka,2019-04-22,48.057500000000005
Karnataka,2019-04-23,37.12125
Karnataka,2019-04-24,42.254999999999995
Karnataka,2019-04-25,57.957499999999996
Karnataka,2019-04-26,65.65875
Karnataka,2019-04-27,66.81428571428572
Karnataka,2019-04-28,59.82375
Karnataka,2019-04-29,61.7575
Karnataka,2019-04-30,54.56125
Karnataka,2019-05-01,48.667142857142856
Karnataka,2019-05-02,46.44857142857143
Karnataka,2019-05-03,54.475
Karnataka,2019-05-04,54.32
Karnataka,2019-05-05,54.62428571428571
Karnataka,2019-05-06,52.784285714285716
Karnataka,2019-05-07,42.74285714285714
Karnataka,2019-05-08,27.823333333333334
Karnataka,2019-05-09,118.5957142857143
Karnataka,2019-05-10,39.32714285714286
Karnataka,2019-05-11,40.98714285714285
Karnataka,2019-05-12,33.99142857142857
Karnataka,2019-05-13,31.78857142857143
Karnataka,2019-05-14,32.019999999999996
Karnataka,2019-05-15,33.839999999999996
Karnataka,2019-05-16,38.94
Karnataka,2019-05-17,40.425
Karnataka,2019-05-18,54.59625
Karnataka,2019-05-19,51.34428571428572
Karnataka,2019-05-20,47.04125
Karnataka,2019-05-21,45.305
Karnataka,2019-05-22,40.28125
Karnataka,2019-05-23,43.01
Karnataka,2019-05-24,35.935
Karnataka,2019-05-25,26.12125
Karnataka,2019-05-26,24.25
Karnataka,2019-05-27,25.9925
Karnataka,2019-05-28,38.910000000000004
Karnataka,2019-05-29,28.31125
Karnataka,2019-05-30,34.85875
Karnataka,2019-05-31,30.48875
Karnataka,2019-06-01,30.47125
Karnataka,2019-06-02,43.027499999999996
Karnataka,2019-06-03,20.37
Karnataka,2019-06-04,27.988571428571426
Karnataka,2019-06-05,28.493333333333336
Karnataka,2019-06-06,25.476666666666663
Karnataka,2019-06-07,25.785714285714285
Karnataka,2019-06-08,23.656666666666666
Karnataka,2019-06-09,16.315
Karnataka,2019-06-10,7.855
Karnataka,2019-06-11,12.45375
Karnataka,2019-06-12,12.88875
Karnataka,2019-06-13,16.4625
Karnataka,2019-06-14,22.384999999999998
Karnataka,2019-06-15,23.846249999999998
Karnataka,2019-06-16,21.62625
Karnataka,2019-06-17,25.625
Karnataka,2019-06-18,34.6275
Karnataka,2019-06-19,25.18375
Karnataka,2019-06-20,24.52375
Karnataka,2019-06-21,25.345
Karnataka,2019-06-22,16.58125
Karnataka,2019-06-23,14.85125
Karnataka,2019-06-24,18.263749999999998
Karnataka,2019-06-25,30.38125
Karnataka,2019-06-26,35.04125
Karnataka,2019-06-27,26.29625
Karnataka,2019-06-28,28.425
Karnataka,2019-06-29,26.35
Karnataka,2019-06-30,20.1575
Karnataka,2019-07-01,27.4325
Karnataka,2019-07-02,20.79
Karnataka,2019-07-03,18.5725
Karnataka,2019-07-04,21.06625
Karnataka,2019-07-05,21.00714285714286
Karnataka,2019-07-06,16.545714285714286
Karnataka,2019-07-07,19.051666666666666
Karnataka,2019-07-08,16.856666666666666
Karnataka,2019-07-09,20.611428571428572
Karnataka,2019-07-10,31.5475
Karnataka,2019-07-11,23.486250000000002
Karnataka,2019-07-12,20.9925
Karnataka,2019-07-13,20.39
Karnataka,2019-07-14,19.17625
Karnataka,2019-07-15,18.00375
Karnataka,2019-07-16,24.91375
Karnataka,2019-07-17,26.8325
Karnataka,2019-07-18,31.0475
Karnataka,2019-07-19,18.9775
Karnataka,2019-07-20,15.9575
Karnataka,2019-07-21,19.82125
Karnataka,2019-07-22,15.73375
Karnataka,2019-07-23,19.26375
Karnataka,2019-07-24,20.77625
Karnataka,2019-07-25,20.3925
Karnataka,2019-07-26,20.3325
Karnataka,2019-07-27,23.42
Karnataka,2019-07-28,22.8025
Karnataka,2019-07-29,18.7875
Karnataka,2019-07-30,23.47
Karnataka,2019-07-31,26.85125
Karnataka,2019-08-01,19.68375
Karnataka,2019-08-02,18.173750000000002
Karnataka,2019-08-03,17.26375
Karnataka,2019-08-04,16.25
Karnataka,2019-08-05,15.494285714285715
Karnataka,2019-08-06,14.801428571428572
Karnataka,2019-08-07,14.944285714285714
Karnataka,2019-08-08,13.959999999999999
Karnataka,2019-08-09,14.5475
Karnataka,2019-08-10,13.950000000000001
Karnataka,2019-08-11,12.876666666666667
Karnataka,2019-08-12,18.186666666666667
Karnataka,2019-08-13,18.935
Karnataka,2019-08-14,40.14857142857143
Karnataka,2019-08-15,15.474285714285715
Karnataka,2019-08-16,19.505714285714284
Karnataka,2019-08-17,20.889999999999997
Karnataka,2019-08-18,23.247142857142855
Karnataka,2019-08-19,22.5
Karnataka,2019-08-20,18.43875
Karnataka,2019-08-21,17.162857142857142
Karnataka,2019-08-22,17.297142857142855
Karnataka,2019-08-23,14.638571428571428
Karnataka,2019-08-24,14.071428571428571
Karnataka,2019-08-25,15.016666666666666
Karnataka,2019-08-26,14.212857142857143
Karnataka,2019-08-27,20.09
Karnataka,2019-08-28,16.73
Karnataka,2019-08-29,16.957142857142856
Karnataka,2019-08-30,15.30125
Karnataka,2019-08-31,20.84
Karnataka,2019-09-01,18.490000000000002
Karnataka,2019-09-02,11.591249999999999
Karnataka,2019-09-03,11.20875
Karnataka,2019-09-04,13.33125
Karnataka,2019-09-05,15.16125
Karnataka,2019-09-06,14.65625
Karnataka,2019-09-07,18.69875
Karnataka,2019-09-08,12.62857142857143
Karnataka,2019-09-09,15.526250000000001
Karnataka,2019-09-10,21.188750000000002
Karnataka,2019-09-11,19.898571428571426
Karnataka,2019-09-12,18.797142857142855
Karnataka,2019-09-13,21.928571428571427
Karnataka,2019-09-14,22.154285714285717
Karnataka,2019-09-15,21.74142857142857
Karnataka,2019-09-16,66.96000000000001
Karnataka,2019-09-17,83.26249999999999
Karnataka,2019-09-18,29.03125
Karnataka,2019-09-19,23.208750000000002
Karnataka,2019-09-20,19.14375
Karnataka,2019-09-21,22.916249999999998
Karnataka,2019-09-22,19.15375
Karnataka,2019-09-23,24.9925
Karnataka,2019-09-24,18.47375
Karnataka,2019-09-25,13.150000000000002
Karnataka,2019-09-26,18.6425
Karnataka,2019-09-27,32.54625
Karnataka,2019-09-28,26.2125
Karnataka,2019-09-29,38.40375
Karnataka,2019-09-30,23.21625
Karnataka,2019-10-01,34.21875
Karnataka,2019-10-02,17.39375
Karnataka,2019-10-03,28.06857142857143
Karnataka,2019-10-04,39.77285714285714
Karnataka,2019-10-05,33.80833333333333
Karnataka,2019-10-06,28.621666666666666
Karnataka,2019-10-07,35.93
Karnataka,2019-10-08,24.653333333333336
Karnataka,2019-10-09,31.85166666666667
Karnataka,2019-10-10,71.56333333333333
Karnataka,2019-10-11,44.72571428571428
Karnataka,2019-10-12,37.97428571428571
Karnataka,2019-10-13,20.822857142857142
Karnataka,2019-10-14,22.38
Karnataka,2019-10-15,25.24142857142857
Karnataka,2019-10-16,21.688333333333333
Karnataka,2019-10-17,19.011428571428574
Karnataka,2019-10-18,35.61375
Karnataka,2019-10-19,19.09
Karnataka,2019-10-20,17.20714285714286
Karnataka,2019-10-21,19.095000000000002
Karnataka,2019-10-22,15.93
Karnataka,2019-10-23,11.290000000000001
Karnataka,2019-10-24,12.001428571428573
Karnataka,2019-10-25,13.34
Karnataka,2019-10-26,17.68875
Karnataka,2019-10-27,40.35125
Karnataka,2019-10-28,41.76857142857143
Karnataka,2019-10-29,34.61625
Karnataka,2019-10-30,18.835
Karnataka,2019-10-31,18.72
Karnataka,2019-11-01,27.28125
Karnataka,2019-11-02,27.275
Karnataka,2019-11-03,39.8925
Karnataka,2019-11-04,55.067499999999995
Karnataka,2019-11-05,73.6525
Karnataka,2019-11-06,92.94625
Karnataka,2019-11-07,93.88875
Karnataka,2019-11-08,68.9325
Karnataka,2019-11-09,46.4475
Karnataka,2019-11-10,52.91125
Karnataka,2019-11-11,64.345
Karnataka,2019-11-12,28.05
Karnataka,2019-11-13,30.580000000000002
Karnataka,2019-11-14,23.3975
Karnataka,2019-11-15,26.1125
Karnataka,2019-11-16,20.74375
Karnataka,2019-11-17,30.962500000000002
Karnataka,2019-11-18,26.8575
Karnataka,2019-11-19,19.79625
Karnataka,2019-11-20,20.71625
Karnataka,2019-11-21,42.65375
Karnataka,2019-11-22,44.265
Karnataka,2019-11-23,37.025
Karnataka,2019-11-24,39.980000000000004
Karnataka,2019-11-25,38.87625
Karnataka,2019-11-26,35.39875
Karnataka,2019-11-27,33.035
Karnataka,2019-11-28,23.02875
Karnataka,2019-11-29,22.96
Karnataka,2019-11-30,23.255
Karnataka,2019-12-01,13.27875
Karnataka,2019-12-02,13.7925
Karnataka,2019-12-03,27.07375
Karnataka,2019-12-04,38.198750000000004
Karnataka,2019-12-05,55.445
Karnataka,2019-12-06,57.0325
Karnataka,2019-12-07,39.10125
Karnataka,2019-12-08,23.76625
Karnataka,2019-12-09,21.36625
Karnataka,2019-12-10,20.90375
Karnataka,2019-12-11,28.915
Karnataka,2019-12-12,29.08875
Karnataka,2019-12-13,30.64875
Karnataka,2019-12-14,23.07875
Karnataka,2019-12-15,25.3325
Karnataka,2019-12-16,24.24625
Karnataka,2019-12-17,27.6475
Karnataka,2019-12-18,42.90625
Karnataka,2019-12-19,38.725
Karnataka,2019-12-20,43.98125
Karnataka,2019-12-21,48.613749999999996
Karnataka,2019-12-22,45.5725
Karnataka,2019-12-23,48.17375
Karnataka,2019-12-24,35.64625
Karnataka,2019-12-25,35.48
Karnataka,2019-12-26,44.35125
Karnataka,2019-12-27,43.31875
Karnataka,2019-12-28,34.9075
Karnataka,2019-12-29,38.394999999999996
Karnataka,2019-12-30,48.0325
Karnataka,2019-12-31,43.32
Karnataka,2020-01-01,30.60666666666667
Karnataka,2020-01-02,29.015
Karnataka,2020-01-03,29.665
Karnataka,2020-01-04,52.8575
Karnataka,2020-01-05,52.43375
Karnataka,2020-01-06,24.677500000000002
Karnataka,2020-01-07,22.99625
Karnataka,2020-01-08,30.9525
Karnataka,2020-01-09,40.595
Karnataka,2020-01-10,39.47125
Karnataka,2020-01-11,31.098750000000003
Karnataka,2020-01-12,39.317499999999995
Karnataka,2020-01-13,53.62714285714286
Karnataka,2020-01-14,63.96714285714285
Karnataka,2020-01-15,45.19428571428572
Karnataka,2020-01-16,37.948750000000004
Karnataka,2020-01-17,34.66875
Karnataka,2020-01-18,27.59875
Karnataka,2020-01-19,26.662857142857142
Karnataka,2020-01-20,34.537142857142854
Karnataka,2020-01-21,37.365
Karnataka,2020-01-22,28.572857142857142
Karnataka,2020-01-23,43.04571428571428
Karnataka,2020-01-24,42.707142857142856
Karnataka,2020-01-25,44.82285714285714
Karnataka,2020-01-26,44.96999999999999
Karnataka,2020-01-27,47.67857142857143
Karnataka,2020-01-28,53.53142857142858
Karnataka,2020-01-29,45.5525
Karnataka,2020-01-30,44.478750000000005
Karnataka,2020-01-31,46.30125
Karnataka,2020-02-01,51.7325
Karnataka,2020-02-02,35.45375
Karnataka,2020-02-03,34.06
Karnataka,2020-02-04,29.270000000000003
Karnataka,2020-02-05,30.28125
Karnataka,2020-02-06,43.832499999999996
Karnataka,2020-02-07,50.8925
Karnataka,2020-02-08,46.04875
Karnataka,2020-02-09,53.11625
Karnataka,2020-02-10,35.9475
Karnataka,2020-02-11,34.3725
Karnataka,2020-02-12,32.9925
Karnataka,2020-02-13,37.6075
Karnataka,2020-02-14,49.485
Karnataka,2020-02-15,50.831250000000004
Karnataka,2020-02-16,43.64375
Karnataka,2020-02-17,41.44
Karnataka,2020-02-18,42.5725
Karnataka,2020-02-19,75.20375
Karnataka,2020-02-20,48.53
Karnataka,2020-02-21,29.298571428571428
Karnataka,2020-02-22,32.41
Karnataka,2020-02-23,36.51
Karnataka,2020-02-24,35.02125
Karnataka,2020-02-25,41.95
Karnataka,2020-02-26,50.42285714285714
Karnataka,2020-02-27,38.691250000000004
Karnataka,2020-02-28,42.6
Karnataka,2020-02-29,50.96714285714285
Karnataka,2020-03-01,97.68166666666667
Karnataka,2020-03-02,54.35833333333333
Karnataka,2020-03-03,126.75571428571428
Karnataka,2020-03-04,55.95857142857143
Karnataka,2020-03-05,55.7975
Karnataka,2020-03-06,40.205
Karnataka,2020-03-07,44.1975
Karnataka,2020-03-08,38.5525
Karnataka,2020-03-09,38.58375
Karnataka,2020-03-10,41.37625
Karnataka,2020-03-11,39.23
Karnataka,2020-03-12,34.963750000000005
Karnataka,2020-03-13,35.27625
Karnataka,2020-03-14,30.165
Karnataka,2020-03-15,34.1925
Karnataka,2020-03-16,26.2175
Karnataka,2020-03-17,24.07625
Karnataka,2020-03-18,29.603749999999998
Karnataka,2020-03-19,37.95
Karnataka,2020-03-20,42.9825
Karnataka,2020-03-21,40.588750000000005
Karnataka,2020-03-22,30.0575
Karnataka,2020-03-23,42.515
Karnataka,2020-03-24,53.56142857142857
Karnataka,2020-03-25,24.974285714285713
Karnataka,2020-03-26,27.75142857142857
Karnataka,2020-03-27,27.087142857142855
Karnataka,2020-03-28,24.714285714285715
Karnataka,2020-03-29,27.804285714285715
Karnataka,2020-03-30,29.98
Karnataka,2020-03-31,22.00142857142857
Karnataka,2020-04-01,22.482857142857142
Karnataka,2020-04-02,27.457142857142856
Karnataka,2020-04-03,34.114285714285714
Karnataka,2020-04-04,31.925714285714285
Karnataka,2020-04-05,29.58142857142857
Karnataka,2020-04-06,22.351428571428574
Karnataka,2020-04-07,14.53125
Karnataka,2020-04-08,19.54
Karnataka,2020-04-09,23.34125
Karnataka,2020-04-10,29.674285714285713
Karnataka,2020-04-11,26.991666666666664
Karnataka,2020-04-12,22.63
Karnataka,2020-04-13,26.21
Karnataka,2020-04-14,30.28142857142857
Karnataka,2020-04-15,33.621428571428574
Karnataka,2020-04-16,25.33142857142857
Karnataka,2020-04-17,39.93857142857143
Karnataka,2020-04-18,33.925714285714285
Karnataka,2020-04-19,24.214285714285715
Karnataka,2020-04-20,19.417142857142856
Karnataka,2020-04-21,16.461428571428574
Karnataka,2020-04-22,20.006666666666664
Karnataka,2020-04-23,25.993333333333336
Karnataka,2020-04-24,22.150000000000002
Karnataka,2020-04-25,25.966
Karnataka,2020-04-26,20.391666666666666
Karnataka,2020-04-27,18.705000000000002
Karnataka,2020-04-28,20.594285714285714
Karnataka,2020-04-29,13.39857142857143
Karnataka,2020-04-30,19.951666666666668
Karnataka,2020-05-01,24.548333333333332
Karnataka,2020-05-02,19.34714285714286
Karnataka,2020-05-03,21.97
Karnataka,2020-05-04,26.40857142857143
Karnataka,2020-05-05,29.351428571428574
Karnataka,2020-05-06,24.81125
Karnataka,2020-05-07,28.92375
Karnataka,2020-05-08,17.724285714285713
Karnataka,2020-05-09,21.055000000000003
Karnataka,2020-05-10,25.00142857142857
Karnataka,2020-05-11,22.8475
Karnataka,2020-05-12,15.36875
Karnataka,2020-05-13,14.48625
Karnataka,2020-05-14,24.8075
Karnataka,2020-05-15,17.35875
Karnataka,2020-05-16,23.408749999999998
Karnataka,2020-05-17,21.27
Karnataka,2020-05-18,16.57875
Karnataka,2020-05-19,23.85875
Karnataka,2020-05-20,18.63125
Karnataka,2020-05-21,19.59
Karnataka,2020-05-22,17.990000000000002
Karnataka,2020-05-23,19.521428571428572
Karnataka,2020-05-24,18.608571428571427
Karnataka,2020-05-25,21.065714285714286
Karnataka,2020-05-26,22.215714285714284
Karnataka,2020-05-27,21.03142857142857
Karnataka,2020-05-28,26.634285714285713
Karnataka,2020-05-29,19.7725
Karnataka,2020-05-30,15.76375
Karnataka,2020-05-31,22.166249999999998
Karnataka,2020-06-01,9.725
Karnataka,2020-06-02,8.177142857142858
Karnataka,2020-06-03,9.921428571428569
Karnataka,2020-06-04,10.304285714285713
Karnataka,2020-06-05,21.451428571428572
Karnataka,2020-06-06,18.181428571428572
Karnataka,2020-06-07,17.604285714285716
Karnataka,2020-06-08,20.155714285714286
Karnataka,2020-06-09,21.572857142857142
Karnataka,2020-06-10,24.82857142857143
Karnataka,2020-06-11,16.462857142857143
Karnataka,2020-06-12,16.86857142857143
Karnataka,2020-06-13,16.791428571428572
Karnataka,2020-06-14,16.665714285714284
Karnataka,2020-06-15,19.511428571428574
Karnataka,2020-06-16,17.065714285714286
Karnataka,2020-06-17,18.65285714285714
Karnataka,2020-06-18,28.315714285714282
Karnataka,2020-06-19,22.521428571428572
Karnataka,2020-06-20,18.315714285714286
Karnataka,2020-06-21,18.181428571428572
